Flight Information:     	                       	                      	   	                   	                	           	             	     	              	     	           	        	        
Launch Date:            	                       	Sunday, 20 August 2017	   	                   	Launch Time:    	           	17:47:49     	     	End of Ascent:	     	           	01:10:07	        
Station name:           	                       	                      	   	                   	Number of sonde:	           	00608432     	     	              	     	           	        	        
Ground values:          	                       	                      	   	                   	                	           	             	     	              	     	           	        	        
Pressure:               	                       	886.9 hPa             	   	                   	Temperature:    	           	22.9 °C      	     	Humidity:     	     	           	45 %    	        
Wind Direction:         	                       	112 °                 	   	                   	Wind Speed:     	           	4 m/s        	     	Cloud group:  	     	           	9////   	        
Position:               	                       	                      	   	                   	                	           	             	     	              	     	           	        	        
Longitude:              	                       	-104.456 °            	   	                   	Latitude:       	           	42.752 °     	     	Altitude:     	     	           	1536 m  	        
Staff:                  	                       	                      	   	                   	                	           	             	     	              	     	           	        	        
Company:                	                       	                      	   	                   	                	           	             	     	              	     	           	        	        
Operator:               	                       	                      	   	                   	                	           	             	     	              	     	           	        	        
Events:                 	                       	                      	   	                   	                	           	             	     	              	     	           	        	        
Highest Point:          	                       	31.7 hPa              	   	                   	24166 m         	           	             	     	              	     	           	        	        
Tropopauses:            	                       	1.: 205.5 hPa         	   	                   	                	           	             	     	              	     	           	        	        
Max Winds:              	                       	1.: 169.8 hPa         	   	                   	                	           	             	     	              	     	           	        	        
Remarks:                	                       	                      	   	                   	                	           	             	     	              	     	           	        	        
                        	                       	                      	   	                   	                	           	             	     	              	     	           	        	        
Profile Data:           	                       	                      	   	                   	                	           	             	     	              	     	           	        	        
Time                    	P                      	T                     	Hu 	Ws                 	Wd              	Long.      	Lat.         	Alt  	Geopot        	Dewp.	Virt. Temp 	Rs      	D       
[sec]                   	[hPa]                  	[°C]                  	[%]	[m/s]              	[°]             	[°]        	[°]          	[m]  	[m]           	[°C] 	[°C]       	[m/s]   	[kg/m3] 
2688                    	120.6                  	-62.8                 	12 	24.6               	252             	-103.877690	42.803571    	15739	15696         	-77.2	-62.8      	5.1     	0.199806
2690                    	120.4                  	-62.8                 	12 	24.6               	251             	-103.877133	42.803706    	15749	15706         	-77.2	-62.8      	5.1     	0.199469
2692                    	120.2                  	-62.8                 	12 	24.5               	251             	-103.876575	42.803841    	15759	15717         	-77.2	-62.8      	5.1     	0.199132
2694                    	120.0                  	-62.8                 	12 	24.5               	251             	-103.876018	42.803976    	15770	15727         	-77.1	-62.8      	5.1     	0.198797
2696                    	119.8                  	-62.8                 	12 	24.4               	251             	-103.875460	42.804112    	15780	15737         	-77.0	-62.7      	5.1     	0.198461
2698                    	119.6                  	-62.7                 	12 	24.4               	251             	-103.874902	42.804247    	15790	15747         	-76.9	-62.7      	5.1     	0.198127
2700                    	119.4                  	-62.7                 	12 	24.3               	251             	-103.874345	42.804382    	15800	15757         	-76.9	-62.7      	5.1     	0.197793
2702                    	119.3                  	-62.7                 	12 	24.3               	251             	-103.873787	42.804517    	15810	15767         	-76.8	-62.7      	5.1     	0.197459
2704                    	119.1                  	-62.7                 	12 	24.2               	251             	-103.873229	42.804653    	15820	15777         	-76.7	-62.7      	5.1     	0.197125
2706                    	118.9                  	-62.7                 	12 	24.2               	251             	-103.872672	42.804788    	15830	15787         	-76.7	-62.7      	5.1     	0.196792
2708                    	118.7                  	-62.7                 	12 	24.2               	251             	-103.872114	42.804923    	15840	15797         	-76.7	-62.7      	5.1     	0.196459
2710                    	118.5                  	-62.7                 	12 	24.1               	250             	-103.871556	42.805058    	15850	15807         	-76.7	-62.7      	5.1     	0.196128
2712                    	118.3                  	-62.7                 	12 	24.0               	251             	-103.870999	42.805194    	15861	15817         	-76.6	-62.7      	5.1     	0.195796
2714                    	118.1                  	-62.6                 	12 	24.0               	251             	-103.870441	42.805329    	15871	15827         	-76.6	-62.6      	5.1     	0.195465
2716                    	117.9                  	-62.6                 	12 	23.9               	252             	-103.869886	42.805459    	15881	15837         	-76.7	-62.6      	5.1     	0.195154
2718                    	117.7                  	-62.7                 	12 	23.9               	252             	-103.869349	42.805555    	15891	15847         	-76.7	-62.7      	5.1     	0.194846
2720                    	117.5                  	-62.7                 	12 	23.8               	253             	-103.868813	42.805650    	15901	15857         	-76.7	-62.7      	5.1     	0.194538
2722                    	117.3                  	-62.7                 	12 	23.7               	253             	-103.868276	42.805746    	15911	15867         	-76.7	-62.7      	5.1     	0.194232
2724                    	117.1                  	-62.7                 	12 	23.7               	254             	-103.867739	42.805841    	15921	15877         	-76.7	-62.7      	5.1     	0.193925
2726                    	116.9                  	-62.7                 	12 	23.6               	254             	-103.867202	42.805936    	15931	15888         	-76.7	-62.7      	5.1     	0.193619
2728                    	116.8                  	-62.7                 	12 	23.6               	255             	-103.866665	42.806032    	15941	15898         	-76.7	-62.7      	5.1     	0.193314
2730                    	116.6                  	-62.7                 	12 	23.5               	255             	-103.866129	42.806127    	15952	15908         	-76.8	-62.7      	5.1     	0.193026
2732                    	116.4                  	-62.8                 	12 	23.4               	255             	-103.865592	42.806223    	15962	15918         	-76.8	-62.8      	5.1     	0.192738
2734                    	116.2                  	-62.8                 	12 	23.2               	255             	-103.865055	42.806318    	15972	15928         	-76.8	-62.8      	5.1     	0.192451
2736                    	116.0                  	-62.8                 	12 	23.0               	256             	-103.864518	42.806414    	15982	15938         	-76.9	-62.8      	5.1     	0.192164
2738                    	115.8                  	-62.9                 	12 	22.9               	256             	-103.863981	42.806509    	15992	15948         	-76.9	-62.9      	5.1     	0.191877
2740                    	115.6                  	-62.9                 	12 	22.7               	256             	-103.863445	42.806605    	16002	15958         	-77.0	-62.9      	5.1     	0.191591
2742                    	115.4                  	-62.9                 	12 	22.6               	256             	-103.862908	42.806700    	16012	15968         	-77.0	-62.9      	5.1     	0.191309
2744                    	115.2                  	-63.0                 	12 	22.4               	256             	-103.862371	42.806796    	16022	15978         	-77.1	-63.0      	5.1     	0.191034
2746                    	115.0                  	-63.0                 	12 	22.2               	257             	-103.861835	42.806890    	16032	15988         	-77.1	-63.0      	5.0     	0.190761
2748                    	114.9                  	-63.1                 	12 	22.1               	257             	-103.861302	42.806972    	16042	15998         	-77.2	-63.1      	5.0     	0.190487
2750                    	114.7                  	-63.1                 	12 	21.9               	257             	-103.860770	42.807055    	16052	16008         	-77.2	-63.1      	5.0     	0.190216
2752                    	114.5                  	-63.1                 	12 	22.0               	257             	-103.860237	42.807138    	16062	16018         	-77.3	-63.1      	5.0     	0.189946
2754                    	114.3                  	-63.2                 	12 	22.0               	257             	-103.859705	42.807221    	16072	16028         	-77.3	-63.2      	5.0     	0.189675
2756                    	114.1                  	-63.2                 	12 	22.0               	257             	-103.859172	42.807304    	16082	16038         	-77.4	-63.2      	5.0     	0.189400
2758                    	113.9                  	-63.2                 	12 	22.0               	257             	-103.858640	42.807386    	16092	16048         	-77.4	-63.2      	5.0     	0.189119
2760                    	113.8                  	-63.3                 	12 	22.0               	257             	-103.858107	42.807469    	16102	16058         	-77.5	-63.3      	5.0     	0.188838
2762                    	113.6                  	-63.3                 	12 	22.1               	257             	-103.857575	42.807552    	16112	16068         	-77.5	-63.3      	5.0     	0.188557
2764                    	113.4                  	-63.3                 	12 	22.1               	257             	-103.857042	42.807635    	16122	16078         	-77.5	-63.3      	5.0     	0.188277
2766                    	113.2                  	-63.3                 	12 	22.1               	257             	-103.856510	42.807717    	16132	16088         	-77.6	-63.3      	5.0     	0.187997
2768                    	113.0                  	-63.4                 	12 	22.1               	257             	-103.855977	42.807800    	16142	16098         	-77.6	-63.4      	5.0     	0.187717
2770                    	112.8                  	-63.4                 	12 	22.2               	257             	-103.855445	42.807883    	16152	16107         	-77.7	-63.4      	5.0     	0.187436
2772                    	112.7                  	-63.4                 	12 	22.3               	258             	-103.854912	42.807966    	16162	16117         	-77.7	-63.4      	5.0     	0.187154
2774                    	112.5                  	-63.4                 	12 	22.5               	258             	-103.854380	42.808049    	16172	16127         	-77.7	-63.4      	5.0     	0.186872
2776                    	112.3                  	-63.5                 	12 	22.6               	258             	-103.853847	42.808131    	16182	16137         	-77.7	-63.5      	5.0     	0.186591
2778                    	112.1                  	-63.5                 	12 	22.8               	258             	-103.853302	42.808212    	16192	16147         	-77.8	-63.5      	5.0     	0.186310
2780                    	111.9                  	-63.5                 	12 	22.9               	258             	-103.852734	42.808289    	16202	16157         	-77.8	-63.5      	5.0     	0.186028
2782                    	111.7                  	-63.5                 	12 	23.1               	258             	-103.852166	42.808366    	16212	16167         	-77.8	-63.5      	5.0     	0.185747
2784                    	111.6                  	-63.6                 	12 	23.2               	258             	-103.851598	42.808443    	16222	16177         	-77.8	-63.6      	5.0     	0.185458
2786                    	111.4                  	-63.6                 	12 	23.4               	258             	-103.851029	42.808520    	16233	16187         	-77.9	-63.6      	5.0     	0.185166
2788                    	111.2                  	-63.6                 	12 	23.5               	258             	-103.850461	42.808597    	16243	16197         	-77.9	-63.6      	5.0     	0.184875
2790                    	111.0                  	-63.6                 	12 	23.7               	259             	-103.849893	42.808674    	16253	16207         	-77.9	-63.6      	5.0     	0.184585
2792                    	110.8                  	-63.6                 	11 	23.7               	259             	-103.849325	42.808751    	16263	16217         	-78.0	-63.6      	5.0     	0.184294
2794                    	110.7                  	-63.6                 	11 	23.7               	259             	-103.848756	42.808828    	16273	16227         	-78.0	-63.6      	5.0     	0.184005
2796                    	110.5                  	-63.6                 	11 	23.7               	259             	-103.848188	42.808905    	16283	16237         	-78.0	-63.6      	5.0     	0.183715
2798                    	110.3                  	-63.6                 	11 	23.6               	259             	-103.847620	42.808982    	16293	16247         	-78.1	-63.6      	5.0     	0.183416
2800                    	110.1                  	-63.6                 	11 	23.6               	259             	-103.847051	42.809059    	16303	16257         	-78.1	-63.6      	5.0     	0.183118
2802                    	109.9                  	-63.6                 	11 	23.6               	259             	-103.846483	42.809136    	16313	16267         	-78.2	-63.6      	5.0     	0.182820
2804                    	109.8                  	-63.6                 	11 	23.6               	259             	-103.845915	42.809213    	16323	16277         	-78.3	-63.6      	5.0     	0.182524
2806                    	109.6                  	-63.6                 	11 	23.6               	259             	-103.845347	42.809290    	16333	16287         	-78.3	-63.6      	5.0     	0.182227
2808                    	109.4                  	-63.6                 	11 	23.6               	259             	-103.844801	42.809361    	16343	16297         	-78.4	-63.6      	5.0     	0.181932
2810                    	109.2                  	-63.6                 	11 	23.6               	259             	-103.844270	42.809429    	16353	16307         	-78.5	-63.6      	5.0     	0.181633
2812                    	109.1                  	-63.6                 	10 	23.5               	260             	-103.843738	42.809497    	16363	16316         	-78.6	-63.6      	5.0     	0.181327
2814                    	108.9                  	-63.6                 	10 	23.3               	260             	-103.843207	42.809564    	16372	16326         	-78.6	-63.6      	5.0     	0.181022
2816                    	108.7                  	-63.6                 	10 	23.2               	260             	-103.842676	42.809632    	16382	16336         	-78.6	-63.6      	5.0     	0.180717
2818                    	108.5                  	-63.5                 	10 	23.0               	260             	-103.842145	42.809699    	16392	16346         	-78.7	-63.5      	5.0     	0.180412
2820                    	108.4                  	-63.5                 	10 	22.9               	260             	-103.841614	42.809767    	16402	16356         	-78.7	-63.5      	5.0     	0.180109
2822                    	108.2                  	-63.5                 	10 	22.7               	260             	-103.841082	42.809835    	16412	16366         	-78.7	-63.5      	5.0     	0.179805
2824                    	108.0                  	-63.5                 	10 	22.6               	260             	-103.840551	42.809902    	16422	16376         	-78.7	-63.5      	5.0     	0.179487
2826                    	107.8                  	-63.4                 	10 	22.4               	260             	-103.840020	42.809970    	16432	16386         	-78.7	-63.4      	5.0     	0.179161
2828                    	107.7                  	-63.4                 	10 	22.3               	260             	-103.839489	42.810038    	16442	16396         	-78.7	-63.4      	5.0     	0.178835
2830                    	107.5                  	-63.4                 	10 	22.1               	260             	-103.838958	42.810105    	16452	16405         	-78.6	-63.4      	5.0     	0.178510
2832                    	107.3                  	-63.3                 	10 	22.0               	260             	-103.838427	42.810173    	16462	16415         	-78.6	-63.3      	5.0     	0.178186
2834                    	107.1                  	-63.3                 	10 	21.9               	260             	-103.837895	42.810240    	16472	16425         	-78.6	-63.3      	5.0     	0.177862
2836                    	107.0                  	-63.2                 	10 	21.8               	259             	-103.837364	42.810308    	16482	16435         	-78.5	-63.2      	5.0     	0.177538
2838                    	106.8                  	-63.2                 	10 	21.8               	259             	-103.836851	42.810392    	16492	16445         	-78.5	-63.2      	5.0     	0.177202
2840                    	106.6                  	-63.1                 	10 	21.7               	259             	-103.836356	42.810495    	16502	16455         	-78.4	-63.1      	5.0     	0.176862
2842                    	106.4                  	-63.0                 	10 	21.6               	258             	-103.835861	42.810598    	16512	16465         	-78.4	-63.0      	5.0     	0.176522
2844                    	106.3                  	-63.0                 	10 	21.5               	258             	-103.835366	42.810701    	16522	16475         	-78.3	-63.0      	5.0     	0.176184
2846                    	106.1                  	-62.9                 	10 	21.4               	257             	-103.834872	42.810803    	16532	16485         	-78.3	-62.9      	5.0     	0.175846
2848                    	105.9                  	-62.9                 	10 	21.4               	257             	-103.834377	42.810906    	16542	16495         	-78.2	-62.9      	5.0     	0.175509
2850                    	105.8                  	-62.8                 	10 	21.3               	257             	-103.833882	42.811009    	16552	16505         	-78.2	-62.8      	5.0     	0.175177
2852                    	105.6                  	-62.8                 	10 	21.3               	256             	-103.833387	42.811111    	16562	16515         	-78.2	-62.8      	5.0     	0.174866
2854                    	105.4                  	-62.7                 	10 	21.3               	256             	-103.832893	42.811214    	16572	16525         	-78.1	-62.7      	5.0     	0.174556
2856                    	105.2                  	-62.7                 	10 	21.2               	255             	-103.832398	42.811317    	16582	16535         	-78.1	-62.7      	5.0     	0.174246
2858                    	105.1                  	-62.7                 	10 	21.2               	255             	-103.831903	42.811419    	16592	16545         	-78.1	-62.7      	5.0     	0.173937
2860                    	104.9                  	-62.6                 	10 	21.2               	255             	-103.831408	42.811522    	16603	16555         	-78.0	-62.6      	5.0     	0.173629
2862                    	104.7                  	-62.6                 	10 	21.2               	254             	-103.830914	42.811625    	16613	16565         	-78.0	-62.6      	5.0     	0.173321
2864                    	104.6                  	-62.6                 	10 	21.2               	254             	-103.830419	42.811727    	16623	16575         	-77.9	-62.6      	5.0     	0.173018
2866                    	104.4                  	-62.6                 	10 	21.2               	253             	-103.829924	42.811830    	16633	16585         	-77.9	-62.6      	5.0     	0.172721
2868                    	104.2                  	-62.5                 	10 	21.2               	253             	-103.829419	42.811934    	16643	16595         	-77.9	-62.5      	5.0     	0.172425
2870                    	104.1                  	-62.5                 	10 	21.2               	252             	-103.828897	42.812039    	16653	16605         	-77.9	-62.5      	5.0     	0.172131
2872                    	103.9                  	-62.5                 	10 	21.3               	252             	-103.828376	42.812144    	16663	16615         	-77.8	-62.5      	5.0     	0.171837
2874                    	103.7                  	-62.5                 	10 	21.4               	253             	-103.827854	42.812249    	16673	16625         	-77.8	-62.5      	5.0     	0.171543
2876                    	103.5                  	-62.5                 	10 	21.5               	253             	-103.827332	42.812354    	16683	16635         	-77.8	-62.5      	5.0     	0.171250
2878                    	103.4                  	-62.5                 	10 	21.6               	253             	-103.826811	42.812459    	16693	16645         	-77.7	-62.5      	5.0     	0.170963
2880                    	103.2                  	-62.4                 	10 	21.7               	253             	-103.826289	42.812564    	16703	16655         	-77.7	-62.4      	5.0     	0.170681
2882                    	103.0                  	-62.4                 	10 	21.8               	253             	-103.825767	42.812669    	16713	16665         	-77.7	-62.4      	5.0     	0.170399
2884                    	102.9                  	-62.4                 	10 	21.9               	253             	-103.825245	42.812774    	16723	16675         	-77.7	-62.4      	5.0     	0.170118
2886                    	102.7                  	-62.4                 	10 	21.9               	253             	-103.824724	42.812879    	16733	16685         	-77.7	-62.4      	5.0     	0.169837
2888                    	102.5                  	-62.4                 	10 	22.0               	254             	-103.824202	42.812984    	16743	16695         	-77.7	-62.4      	5.0     	0.169557
2890                    	102.4                  	-62.4                 	10 	22.1               	254             	-103.823680	42.813089    	16753	16705         	-77.8	-62.4      	5.0     	0.169277
2892                    	102.2                  	-62.4                 	10 	22.2               	254             	-103.823158	42.813194    	16763	16715         	-77.8	-62.4      	5.0     	0.168984
2894                    	102.1                  	-62.4                 	10 	22.3               	254             	-103.822637	42.813299    	16773	16725         	-77.7	-62.4      	5.0     	0.168691
2896                    	101.9                  	-62.3                 	10 	22.3               	255             	-103.822115	42.813404    	16783	16735         	-77.7	-62.3      	5.0     	0.168398
2898                    	101.7                  	-62.3                 	10 	22.4               	255             	-103.821582	42.813496    	16793	16745         	-77.7	-62.3      	5.1     	0.168105
2900                    	101.6                  	-62.3                 	10 	22.5               	256             	-103.821039	42.813576    	16804	16755         	-77.7	-62.3      	5.1     	0.167809
2902                    	101.4                  	-62.3                 	10 	22.6               	256             	-103.820495	42.813657    	16814	16765         	-77.7	-62.3      	5.1     	0.167513
2904                    	101.2                  	-62.2                 	10 	22.7               	256             	-103.819952	42.813737    	16824	16775         	-77.7	-62.2      	5.1     	0.167213
2906                    	101.0                  	-62.2                 	10 	22.7               	257             	-103.819409	42.813817    	16834	16786         	-77.6	-62.2      	5.1     	0.166901
2908                    	100.9                  	-62.1                 	10 	22.8               	257             	-103.818866	42.813898    	16845	16796         	-77.6	-62.1      	5.1     	0.166589
2910                    	100.7                  	-62.1                 	10 	22.9               	257             	-103.818323	42.813978    	16855	16806         	-77.6	-62.1      	5.1     	0.166277
2912                    	100.6                  	-62.1                 	10 	22.9               	257             	-103.817780	42.814058    	16865	16816         	-77.7	-62.1      	5.1     	0.165967
2914                    	100.4                  	-62.0                 	10 	22.8               	258             	-103.817237	42.814139    	16875	16826         	-77.7	-62.0      	5.1     	0.165657
2916                    	100.2                  	-62.0                 	10 	22.8               	258             	-103.816693	42.814219    	16886	16837         	-77.7	-62.0      	5.1     	0.165347
2918                    	100.1                  	-61.9                 	10 	22.8               	258             	-103.816150	42.814299    	16896	16847         	-77.7	-61.9      	5.1     	0.165050
2920                    	99.9                   	-61.9                 	9  	22.7               	258             	-103.815607	42.814380    	16906	16857         	-77.7	-61.9      	5.1     	0.164762
2922                    	99.7                   	-61.9                 	9  	22.7               	258             	-103.815064	42.814460    	16916	16867         	-77.7	-61.9      	5.1     	0.164474
2924                    	99.6                   	-61.9                 	9  	22.7               	258             	-103.814521	42.814540    	16927	16877         	-77.7	-61.9      	5.1     	0.164185
2926                    	99.4                   	-61.8                 	9  	22.6               	258             	-103.813978	42.814621    	16937	16888         	-77.8	-61.8      	5.1     	0.163896
2928                    	99.2                   	-61.8                 	9  	22.6               	259             	-103.813488	42.814722    	16947	16898         	-77.8	-61.8      	5.3     	0.163607
2930                    	99.1                   	-61.8                 	9  	22.6               	259             	-103.813026	42.814834    	16958	16909         	-77.8	-61.8      	5.3     	0.163311
2932                    	98.9                   	-61.8                 	9  	22.3               	258             	-103.812564	42.814945    	16969	16919         	-77.8	-61.8      	5.3     	0.163015
2934                    	98.7                   	-61.8                 	9  	22.0               	257             	-103.812103	42.815057    	16979	16930         	-77.8	-61.8      	5.3     	0.162719
2936                    	98.6                   	-61.7                 	9  	21.8               	257             	-103.811641	42.815169    	16990	16940         	-77.9	-61.7      	5.3     	0.162424
2938                    	98.4                   	-61.7                 	9  	21.5               	256             	-103.811179	42.815281    	17001	16951         	-77.9	-61.7      	5.3     	0.162129
2940                    	98.2                   	-61.7                 	9  	21.2               	255             	-103.810717	42.815393    	17011	16962         	-77.9	-61.7      	5.3     	0.161835
2942                    	98.0                   	-61.7                 	9  	21.0               	255             	-103.810256	42.815505    	17022	16972         	-77.9	-61.7      	5.3     	0.161542
2944                    	97.9                   	-61.7                 	9  	20.7               	254             	-103.809794	42.815616    	17033	16983         	-77.9	-61.7      	5.3     	0.161248
2946                    	97.7                   	-61.6                 	9  	20.5               	253             	-103.809332	42.815728    	17043	16994         	-77.9	-61.6      	5.3     	0.160948
2948                    	97.5                   	-61.6                 	9  	20.2               	252             	-103.808870	42.815840    	17054	17004         	-77.9	-61.6      	5.3     	0.160649
2950                    	97.4                   	-61.6                 	9  	20.0               	251             	-103.808409	42.815952    	17065	17015         	-77.9	-61.6      	5.3     	0.160351
2952                    	97.2                   	-61.5                 	9  	19.9               	251             	-103.807947	42.816064    	17075	17025         	-77.9	-61.5      	5.3     	0.160053
2954                    	97.0                   	-61.5                 	9  	19.7               	251             	-103.807485	42.816175    	17086	17036         	-77.8	-61.5      	5.3     	0.159755
2956                    	96.9                   	-61.5                 	9  	19.6               	250             	-103.807023	42.816287    	17097	17047         	-77.8	-61.5      	5.3     	0.159457
2958                    	96.7                   	-61.4                 	9  	19.5               	250             	-103.806574	42.816390    	17108	17057         	-77.8	-61.4      	5.4     	0.159149
2960                    	96.5                   	-61.4                 	9  	19.4               	249             	-103.806138	42.816482    	17118	17068         	-77.7	-61.4      	5.5     	0.158820
2962                    	96.4                   	-61.3                 	9  	19.3               	249             	-103.805702	42.816574    	17129	17079         	-77.7	-61.3      	5.5     	0.158492
2964                    	96.2                   	-61.2                 	9  	19.2               	248             	-103.805266	42.816667    	17140	17090         	-77.6	-61.2      	5.5     	0.158165
2966                    	96.0                   	-61.2                 	9  	19.1               	248             	-103.804830	42.816759    	17151	17101         	-77.5	-61.2      	5.5     	0.157839
2968                    	95.9                   	-61.1                 	9  	19.0               	247             	-103.804394	42.816851    	17162	17112         	-77.4	-61.1      	5.5     	0.157514
2970                    	95.7                   	-61.0                 	9  	18.9               	247             	-103.803958	42.816943    	17173	17123         	-77.3	-61.0      	5.5     	0.157189
2972                    	95.5                   	-61.0                 	9  	18.8               	248             	-103.803522	42.817036    	17184	17133         	-77.2	-61.0      	5.5     	0.156858
2974                    	95.4                   	-60.9                 	9  	18.8               	249             	-103.803086	42.817128    	17195	17144         	-77.1	-60.9      	5.5     	0.156526
2976                    	95.2                   	-60.8                 	9  	18.7               	250             	-103.802651	42.817220    	17206	17155         	-77.0	-60.8      	5.5     	0.156194
2978                    	95.0                   	-60.7                 	9  	18.7               	252             	-103.802215	42.817313    	17217	17166         	-77.0	-60.7      	5.5     	0.155863
2980                    	94.9                   	-60.6                 	9  	18.7               	253             	-103.801779	42.817405    	17228	17177         	-76.9	-60.6      	5.5     	0.155534
2982                    	94.7                   	-60.6                 	9  	18.7               	254             	-103.801343	42.817497    	17239	17188         	-76.8	-60.6      	5.5     	0.155204
2984                    	94.5                   	-60.5                 	9  	18.7               	255             	-103.800907	42.817589    	17250	17199         	-76.8	-60.5      	5.5     	0.154875
2986                    	94.4                   	-60.4                 	9  	18.7               	256             	-103.800471	42.817682    	17261	17209         	-76.7	-60.4      	5.5     	0.154563
2988                    	94.2                   	-60.4                 	9  	18.7               	258             	-103.800041	42.817755    	17272	17220         	-76.7	-60.4      	5.5     	0.154251
2990                    	94.0                   	-60.3                 	9  	18.7               	259             	-103.799632	42.817764    	17283	17232         	-76.6	-60.3      	5.7     	0.153929
2992                    	93.9                   	-60.3                 	9  	18.5               	260             	-103.799222	42.817773    	17294	17243         	-76.6	-60.3      	5.7     	0.153608
2994                    	93.7                   	-60.2                 	9  	18.4               	260             	-103.798813	42.817782    	17306	17255         	-76.5	-60.2      	5.7     	0.153287
2996                    	93.5                   	-60.1                 	9  	18.2               	261             	-103.798404	42.817791    	17317	17266         	-76.5	-60.1      	5.7     	0.152968
2998                    	93.3                   	-60.1                 	9  	18.1               	262             	-103.797995	42.817800    	17329	17277         	-76.4	-60.1      	5.7     	0.152651
3000                    	93.2                   	-60.0                 	9  	17.9               	263             	-103.797585	42.817809    	17340	17289         	-76.4	-60.0      	5.7     	0.152341
3002                    	93.0                   	-60.0                 	9  	17.8               	264             	-103.797176	42.817818    	17352	17300         	-76.3	-60.0      	5.7     	0.152032
3004                    	92.8                   	-60.0                 	9  	17.7               	265             	-103.796767	42.817827    	17363	17311         	-76.3	-60.0      	5.7     	0.151724
3006                    	92.7                   	-59.9                 	9  	17.6               	265             	-103.796357	42.817836    	17374	17323         	-76.4	-59.9      	5.7     	0.151416
3008                    	92.5                   	-59.9                 	9  	17.4               	266             	-103.795948	42.817845    	17386	17334         	-76.4	-59.9      	5.7     	0.151109
3010                    	92.3                   	-59.8                 	9  	17.3               	267             	-103.795539	42.817854    	17397	17345         	-76.4	-59.8      	5.7     	0.150802
3012                    	92.2                   	-59.8                 	9  	17.1               	268             	-103.795130	42.817862    	17409	17357         	-76.4	-59.8      	5.7     	0.150517
3014                    	92.0                   	-59.8                 	9  	16.8               	268             	-103.794720	42.817871    	17420	17368         	-76.5	-59.8      	5.7     	0.150249
3016                    	91.8                   	-59.8                 	9  	16.6               	268             	-103.794311	42.817880    	17432	17380         	-76.5	-59.8      	5.7     	0.149981
3018                    	91.7                   	-59.8                 	9  	16.3               	269             	-103.793905	42.817888    	17443	17391         	-76.6	-59.8      	5.7     	0.149714
3020                    	91.5                   	-59.8                 	9  	16.1               	269             	-103.793551	42.817881    	17454	17402         	-76.6	-59.8      	5.7     	0.149450
3022                    	91.3                   	-59.8                 	9  	15.8               	270             	-103.793196	42.817874    	17466	17413         	-76.6	-59.8      	5.7     	0.149186
3024                    	91.2                   	-59.9                 	9  	15.6               	270             	-103.792842	42.817867    	17477	17425         	-76.6	-59.9      	5.7     	0.148923
3026                    	91.0                   	-59.9                 	8  	15.3               	271             	-103.792488	42.817860    	17488	17436         	-76.7	-59.9      	5.7     	0.148667
3028                    	90.8                   	-59.9                 	8  	15.1               	271             	-103.792134	42.817853    	17500	17447         	-76.7	-59.9      	5.7     	0.148415
3030                    	90.7                   	-59.9                 	8  	14.9               	272             	-103.791780	42.817846    	17511	17459         	-76.7	-59.9      	5.7     	0.148164
3032                    	90.5                   	-59.9                 	9  	14.8               	272             	-103.791426	42.817839    	17522	17470         	-76.7	-59.9      	5.7     	0.147912
3034                    	90.3                   	-60.0                 	9  	14.8               	272             	-103.791071	42.817832    	17534	17481         	-76.7	-60.0      	5.7     	0.147661
3036                    	90.2                   	-60.0                 	9  	14.8               	271             	-103.790717	42.817825    	17545	17492         	-76.7	-60.0      	5.7     	0.147411
3038                    	90.0                   	-60.0                 	9  	14.7               	271             	-103.790363	42.817818    	17556	17504         	-76.6	-60.0      	5.7     	0.147161
3040                    	89.9                   	-60.1                 	9  	14.7               	271             	-103.790009	42.817811    	17568	17515         	-76.6	-60.1      	5.7     	0.146927
3042                    	89.7                   	-60.1                 	9  	14.7               	271             	-103.789655	42.817804    	17579	17526         	-76.7	-60.1      	5.7     	0.146695
3044                    	89.5                   	-60.1                 	9  	14.7               	271             	-103.789301	42.817797    	17590	17537         	-76.7	-60.1      	5.7     	0.146463
3046                    	89.4                   	-60.2                 	9  	14.6               	271             	-103.788947	42.817789    	17602	17549         	-76.8	-60.2      	5.7     	0.146231
3048                    	89.2                   	-60.2                 	9  	14.6               	271             	-103.788592	42.817782    	17613	17560         	-76.8	-60.2      	5.7     	0.145999
3050                    	89.0                   	-60.3                 	9  	14.6               	271             	-103.788244	42.817789    	17625	17571         	-76.8	-60.3      	5.8     	0.145761
3052                    	88.9                   	-60.3                 	9  	14.5               	270             	-103.787899	42.817803    	17636	17583         	-76.9	-60.3      	5.8     	0.145529
3054                    	88.7                   	-60.4                 	9  	14.5               	270             	-103.787554	42.817818    	17648	17595         	-77.0	-60.4      	5.8     	0.145308
3056                    	88.6                   	-60.5                 	9  	14.5               	269             	-103.787209	42.817832    	17660	17606         	-77.1	-60.5      	5.8     	0.145085
3058                    	88.4                   	-60.6                 	9  	14.4               	269             	-103.786865	42.817846    	17671	17618         	-77.2	-60.6      	5.8     	0.144863
3060                    	88.2                   	-60.6                 	9  	14.4               	268             	-103.786520	42.817861    	17683	17629         	-77.3	-60.6      	5.8     	0.144641
3062                    	88.1                   	-60.7                 	8  	14.4               	268             	-103.786175	42.817875    	17695	17641         	-77.4	-60.7      	5.8     	0.144419
3064                    	87.9                   	-60.8                 	8  	14.3               	268             	-103.785830	42.817890    	17706	17653         	-77.5	-60.8      	5.8     	0.144198
