Flight Information:     	                       	                       	   	                   	                	           	             	     	              	     	           	           	        
Launch Date:            	                       	Monday, August 21, 2017	   	                   	Launch Time:    	           	5:05:44 PM   	     	End of Ascent:	     	           	12:48:02 AM	        
Station name:           	                       	                       	   	                   	Number of sonde:	           	00608629     	     	              	     	           	           	        
Ground values:          	                       	                       	   	                   	                	           	             	     	              	     	           	           	        
Pressure:               	                       	871.7 hPa              	   	                   	Temperature:    	           	27.2 °C      	     	Humidity:     	     	           	33 %       	        
Wind Direction:         	                       	333 °                  	   	                   	Wind Speed:     	           	6 m/s        	     	Cloud group:  	     	           	9////      	        
Position:               	                       	                       	   	                   	                	           	             	     	              	     	           	           	        
Longitude:              	                       	-104.382 °             	   	                   	Latitude:       	           	41.915 °     	     	Altitude:     	     	           	1255 m     	        
Staff:                  	                       	                       	   	                   	                	           	             	     	              	     	           	           	        
Company:                	                       	                       	   	                   	                	           	             	     	              	     	           	           	        
Operator:               	                       	                       	   	                   	                	           	             	     	              	     	           	           	        
Events:                 	                       	                       	   	                   	                	           	             	     	              	     	           	           	        
Highest Point:          	                       	100.3 hPa              	   	                   	16570 m         	           	             	     	              	     	           	           	        
Tropopauses:            	                       	                       	   	                   	                	           	             	     	              	     	           	           	        
Max Winds:              	                       	1.: 183.3 hPa          	   	                   	                	           	             	     	              	     	           	           	        
Remarks:                	                       	                       	   	                   	                	           	             	     	              	     	           	           	        
                        	                       	                       	   	                   	                	           	             	     	              	     	           	           	        
Profile Data:           	                       	                       	   	                   	                	           	             	     	              	     	           	           	        
Time                    	P                      	T                      	Hu 	Ws                 	Wd              	Long.      	Lat.         	Alt  	Geopot        	Dewp.	Virt. Temp 	Rs         	D       
[sec]                   	[hPa]                  	[°C]                   	[%]	[m/s]              	[°]             	[°]        	[°]          	[m]  	[m]           	[°C] 	[°C]       	[m/s]      	[kg/m3] 
782                     	485.1                  	-11.2                  	46 	10.4               	257             	-104.327736	41.881640    	6079 	6071          	-19.5	-11.0      	6.4        	0.645195
784                     	484.3                  	-11.3                  	48 	10.3               	257             	-104.327489	41.881667    	6092 	6084          	-19.3	-11.1      	6.4        	0.644373
786                     	483.5                  	-11.4                  	49 	10.1               	258             	-104.327242	41.881695    	6105 	6097          	-19.1	-11.2      	6.4        	0.643552
788                     	482.7                  	-11.5                  	50 	10.0               	258             	-104.326995	41.881722    	6117 	6109          	-18.9	-11.3      	6.4        	0.642730
790                     	481.9                  	-11.6                  	52 	9.8                	258             	-104.326748	41.881749    	6130 	6122          	-18.7	-11.3      	6.4        	0.641890
792                     	481.1                  	-11.7                  	53 	9.9                	259             	-104.326501	41.881776    	6143 	6135          	-18.6	-11.4      	6.4        	0.641047
794                     	480.3                  	-11.8                  	54 	10.0               	259             	-104.326253	41.881803    	6156 	6148          	-18.4	-11.5      	6.4        	0.640206
796                     	479.5                  	-11.9                  	55 	10.2               	260             	-104.326006	41.881830    	6168 	6160          	-18.3	-11.6      	6.4        	0.639365
798                     	478.7                  	-11.9                  	56 	10.3               	261             	-104.325759	41.881857    	6181 	6173          	-18.1	-11.7      	6.4        	0.638525
800                     	477.9                  	-12.0                  	58 	10.4               	261             	-104.325512	41.881884    	6194 	6186          	-18.0	-11.8      	6.4        	0.637686
802                     	477.1                  	-12.1                  	58 	10.5               	262             	-104.325265	41.881911    	6207 	6199          	-18.0	-11.9      	6.4        	0.636843
804                     	476.3                  	-12.2                  	58 	10.6               	262             	-104.325018	41.881938    	6219 	6211          	-18.0	-12.0      	6.4        	0.635986
806                     	475.6                  	-12.3                  	58 	10.8               	263             	-104.324771	41.881965    	6232 	6224          	-18.1	-12.0      	6.4        	0.635204
808                     	474.8                  	-12.4                  	59 	10.9               	263             	-104.324524	41.881992    	6245 	6237          	-18.2	-12.1      	6.4        	0.634424
810                     	474.1                  	-12.5                  	59 	11.0               	264             	-104.324256	41.882010    	6255 	6247          	-18.2	-12.2      	5.0        	0.633644
812                     	473.6                  	-12.5                  	59 	11.0               	264             	-104.323974	41.882021    	6263 	6255          	-18.3	-12.3      	4.1        	0.633164
814                     	473.1                  	-12.6                  	59 	11.1               	264             	-104.323692	41.882032    	6271 	6263          	-18.4	-12.4      	4.1        	0.632686
816                     	472.6                  	-12.7                  	59 	11.1               	265             	-104.323410	41.882044    	6280 	6271          	-18.5	-12.5      	4.1        	0.632194
818                     	472.0                  	-12.8                  	59 	11.2               	265             	-104.323128	41.882055    	6288 	6280          	-18.5	-12.5      	4.1        	0.631689
820                     	471.5                  	-12.8                  	58 	11.2               	265             	-104.322845	41.882066    	6296 	6288          	-18.6	-12.6      	4.1        	0.631184
822                     	471.0                  	-12.9                  	58 	11.2               	266             	-104.322563	41.882078    	6304 	6296          	-18.7	-12.7      	4.1        	0.630679
824                     	470.5                  	-13.0                  	58 	11.3               	266             	-104.322281	41.882089    	6313 	6304          	-18.8	-12.7      	4.1        	0.630175
826                     	470.0                  	-13.1                  	58 	11.3               	266             	-104.321999	41.882100    	6321 	6312          	-18.9	-12.8      	4.1        	0.629670
828                     	469.5                  	-13.1                  	58 	11.3               	267             	-104.321717	41.882112    	6329 	6321          	-18.9	-12.9      	4.1        	0.629166
830                     	469.0                  	-13.2                  	58 	11.4               	267             	-104.321435	41.882123    	6337 	6329          	-19.0	-13.0      	4.1        	0.628700
832                     	468.5                  	-13.3                  	59 	11.5               	267             	-104.321153	41.882134    	6346 	6337          	-19.0	-13.1      	4.1        	0.628244
834                     	468.0                  	-13.4                  	59 	11.6               	267             	-104.320871	41.882145    	6354 	6345          	-19.1	-13.2      	4.1        	0.627790
836                     	467.5                  	-13.5                  	59 	11.7               	267             	-104.320589	41.882157    	6362 	6354          	-19.2	-13.3      	4.1        	0.627335
838                     	467.0                  	-13.6                  	59 	11.8               	267             	-104.320307	41.882168    	6370 	6362          	-19.2	-13.4      	4.1        	0.626881
840                     	466.5                  	-13.7                  	59 	11.9               	267             	-104.320025	41.882179    	6378 	6370          	-19.3	-13.4      	4.1        	0.626426
842                     	465.9                  	-13.8                  	59 	12.0               	267             	-104.319743	41.882189    	6387 	6378          	-19.4	-13.5      	4.2        	0.625916
844                     	465.4                  	-13.8                  	59 	12.1               	267             	-104.319467	41.882191    	6396 	6387          	-19.4	-13.6      	4.6        	0.625351
846                     	464.9                  	-13.9                  	59 	12.3               	267             	-104.319190	41.882192    	6405 	6397          	-19.5	-13.7      	4.6        	0.624786
848                     	464.3                  	-14.0                  	59 	12.4               	267             	-104.318914	41.882193    	6414 	6406          	-19.6	-13.7      	4.6        	0.624200
850                     	463.7                  	-14.0                  	59 	12.5               	267             	-104.318637	41.882194    	6423 	6415          	-19.7	-13.8      	4.6        	0.623614
852                     	463.2                  	-14.1                  	59 	12.3               	267             	-104.318361	41.882196    	6432 	6424          	-19.8	-13.9      	4.6        	0.623029
854                     	462.6                  	-14.2                  	59 	12.2               	268             	-104.318084	41.882197    	6442 	6433          	-19.9	-14.0      	4.6        	0.622444
856                     	462.1                  	-14.2                  	58 	12.0               	268             	-104.317808	41.882198    	6451 	6442          	-20.0	-14.0      	4.6        	0.621829
858                     	461.5                  	-14.3                  	58 	11.9               	268             	-104.317532	41.882199    	6460 	6451          	-20.1	-14.0      	4.6        	0.621147
860                     	461.0                  	-14.3                  	57 	11.7               	268             	-104.317255	41.882201    	6469 	6460          	-20.3	-14.1      	4.6        	0.620464
862                     	460.4                  	-14.3                  	56 	11.5               	269             	-104.316979	41.882202    	6478 	6469          	-20.4	-14.1      	4.6        	0.619783
864                     	459.9                  	-14.3                  	56 	11.4               	269             	-104.316702	41.882203    	6487 	6478          	-20.5	-14.1      	4.6        	0.619102
866                     	459.3                  	-14.4                  	55 	11.2               	269             	-104.316426	41.882204    	6496 	6488          	-20.7	-14.2      	4.6        	0.618421
868                     	458.8                  	-14.4                  	55 	11.1               	270             	-104.316149	41.882205    	6506 	6497          	-20.8	-14.2      	4.6        	0.617742
870                     	458.2                  	-14.4                  	53 	10.9               	270             	-104.315873	41.882207    	6515 	6506          	-21.2	-14.2      	4.6        	0.617076
872                     	457.6                  	-14.5                  	51 	10.9               	271             	-104.315600	41.882203    	6524 	6515          	-21.6	-14.3      	4.6        	0.616402
874                     	457.1                  	-14.5                  	49 	10.8               	272             	-104.315346	41.882170    	6533 	6524          	-22.0	-14.3      	4.7        	0.615729
876                     	456.5                  	-14.5                  	47 	10.8               	272             	-104.315093	41.882137    	6543 	6534          	-22.4	-14.4      	4.7        	0.615057
878                     	455.9                  	-14.6                  	45 	10.8               	273             	-104.314839	41.882103    	6552 	6543          	-22.9	-14.4      	4.7        	0.614378
880                     	455.4                  	-14.6                  	44 	10.7               	274             	-104.314586	41.882070    	6562 	6553          	-23.3	-14.4      	4.7        	0.613699
882                     	454.8                  	-14.6                  	42 	10.7               	275             	-104.314332	41.882037    	6571 	6562          	-23.8	-14.5      	4.7        	0.613022
884                     	454.2                  	-14.7                  	40 	10.7               	276             	-104.314079	41.882004    	6581 	6572          	-24.2	-14.6      	4.7        	0.612423
886                     	453.7                  	-14.8                  	39 	10.7               	276             	-104.313825	41.881971    	6590 	6581          	-24.6	-14.6      	4.7        	0.611834
888                     	453.1                  	-14.9                  	38 	10.7               	277             	-104.313572	41.881938    	6599 	6590          	-25.0	-14.7      	4.7        	0.611246
890                     	452.6                  	-14.9                  	36 	10.6               	278             	-104.313318	41.881905    	6609 	6600          	-25.4	-14.8      	4.7        	0.610657
892                     	452.0                  	-15.0                  	35 	10.7               	279             	-104.313065	41.881871    	6618 	6609          	-25.9	-14.9      	4.7        	0.610070
894                     	451.4                  	-15.1                  	34 	10.7               	279             	-104.312811	41.881838    	6628 	6619          	-26.3	-15.0      	4.7        	0.609482
896                     	450.9                  	-15.1                  	34 	10.7               	279             	-104.312558	41.881805    	6637 	6628          	-26.4	-15.0      	4.7        	0.608890
898                     	450.3                  	-15.2                  	34 	10.7               	280             	-104.312304	41.881772    	6647 	6638          	-26.3	-15.1      	4.7        	0.608288
900                     	449.7                  	-15.3                  	35 	10.7               	280             	-104.312051	41.881739    	6656 	6647          	-26.2	-15.2      	4.7        	0.607687
902                     	449.1                  	-15.3                  	35 	10.7               	280             	-104.311797	41.881706    	6666 	6656          	-26.1	-15.2      	4.7        	0.607036
904                     	448.5                  	-15.4                  	36 	10.8               	281             	-104.311527	41.881687    	6676 	6667          	-26.0	-15.3      	5.1        	0.606386
906                     	447.9                  	-15.5                  	36 	10.8               	281             	-104.311246	41.881679    	6686 	6677          	-25.9	-15.4      	5.3        	0.605736
908                     	447.3                  	-15.5                  	37 	10.8               	282             	-104.310966	41.881671    	6697 	6688          	-25.8	-15.4      	5.3        	0.605042
910                     	446.7                  	-15.6                  	38 	10.8               	282             	-104.310685	41.881662    	6708 	6698          	-25.7	-15.5      	5.3        	0.604363
912                     	446.1                  	-15.7                  	38 	10.9               	281             	-104.310404	41.881654    	6718 	6709          	-25.7	-15.6      	5.3        	0.603689
914                     	445.4                  	-15.8                  	39 	11.0               	280             	-104.310123	41.881646    	6729 	6720          	-25.6	-15.6      	5.3        	0.603015
916                     	444.8                  	-15.8                  	39 	11.1               	279             	-104.309842	41.881637    	6740 	6730          	-25.5	-15.7      	5.3        	0.602341
918                     	444.2                  	-15.9                  	40 	11.1               	277             	-104.309561	41.881629    	6750 	6741          	-25.4	-15.8      	5.3        	0.601668
920                     	443.6                  	-16.0                  	41 	11.2               	276             	-104.309280	41.881621    	6761 	6751          	-25.3	-15.9      	5.3        	0.600996
922                     	442.9                  	-16.1                  	41 	11.3               	275             	-104.308999	41.881612    	6771 	6762          	-25.3	-15.9      	5.3        	0.600318
924                     	442.3                  	-16.1                  	41 	11.4               	274             	-104.308718	41.881604    	6782 	6773          	-25.3	-16.0      	5.3        	0.599597
926                     	441.7                  	-16.2                  	41 	11.5               	273             	-104.308437	41.881596    	6793 	6783          	-25.3	-16.0      	5.3        	0.598876
928                     	441.1                  	-16.2                  	42 	11.6               	272             	-104.308156	41.881588    	6803 	6794          	-25.3	-16.1      	5.3        	0.598156
930                     	440.4                  	-16.3                  	42 	11.7               	271             	-104.307875	41.881579    	6814 	6804          	-25.3	-16.1      	5.3        	0.597437
932                     	439.9                  	-16.3                  	42 	11.9               	270             	-104.307594	41.881571    	6825 	6815          	-25.3	-16.2      	5.3        	0.596758
934                     	439.3                  	-16.4                  	42 	12.0               	269             	-104.307307	41.881577    	6835 	6825          	-25.4	-16.2      	5.2        	0.596080
936                     	438.7                  	-16.4                  	42 	12.2               	268             	-104.306999	41.881630    	6844 	6835          	-25.4	-16.3      	4.7        	0.595374
938                     	438.1                  	-16.4                  	41 	12.3               	266             	-104.306692	41.881683    	6854 	6844          	-25.7	-16.3      	4.7        	0.594639
940                     	437.6                  	-16.4                  	40 	12.5               	265             	-104.306384	41.881735    	6863 	6854          	-25.9	-16.3      	4.7        	0.593905
942                     	437.0                  	-16.4                  	39 	12.7               	264             	-104.306077	41.881788    	6873 	6863          	-26.1	-16.3      	4.7        	0.593172
944                     	436.5                  	-16.4                  	38 	12.8               	263             	-104.305769	41.881840    	6882 	6872          	-26.4	-16.3      	4.7        	0.592439
946                     	435.9                  	-16.4                  	37 	13.0               	262             	-104.305461	41.881893    	6892 	6882          	-26.6	-16.3      	4.7        	0.591708
948                     	435.4                  	-16.4                  	36 	13.2               	261             	-104.305154	41.881945    	6901 	6891          	-26.9	-16.3      	4.7        	0.590977
950                     	434.8                  	-16.5                  	35 	13.4               	260             	-104.304846	41.881998    	6910 	6901          	-27.2	-16.4      	4.7        	0.590272
952                     	434.3                  	-16.5                  	34 	13.3               	260             	-104.304538	41.882050    	6920 	6910          	-27.5	-16.4      	4.7        	0.589619
954                     	433.8                  	-16.5                  	33 	13.3               	259             	-104.304231	41.882103    	6929 	6919          	-27.8	-16.4      	4.7        	0.588966
956                     	433.2                  	-16.6                  	32 	13.2               	258             	-104.303923	41.882156    	6939 	6929          	-28.1	-16.5      	4.7        	0.588313
958                     	432.7                  	-16.6                  	31 	13.2               	258             	-104.303616	41.882208    	6948 	6938          	-28.5	-16.5      	4.7        	0.587661
960                     	432.1                  	-16.6                  	30 	13.1               	257             	-104.303308	41.882261    	6957 	6948          	-28.8	-16.5      	4.7        	0.587010
962                     	431.6                  	-16.7                  	29 	13.1               	256             	-104.303000	41.882313    	6967 	6957          	-29.2	-16.6      	4.7        	0.586341
964                     	431.0                  	-16.7                  	29 	13.0               	255             	-104.302694	41.882380    	6977 	6967          	-29.3	-16.6      	4.8        	0.585716
966                     	430.5                  	-16.8                  	29 	13.0               	255             	-104.302389	41.882462    	6986 	6977          	-29.5	-16.7      	5.0        	0.585114
968                     	429.9                  	-16.9                  	28 	12.9               	254             	-104.302085	41.882545    	6996 	6986          	-29.7	-16.8      	5.0        	0.584492
970                     	429.3                  	-16.9                  	28 	12.9               	253             	-104.301780	41.882628    	7006 	6996          	-29.8	-16.8      	5.0        	0.583871
972                     	428.8                  	-17.0                  	28 	12.9               	253             	-104.301476	41.882710    	7016 	7006          	-30.0	-16.9      	5.0        	0.583250
974                     	428.2                  	-17.1                  	27 	13.0               	252             	-104.301171	41.882793    	7026 	7016          	-30.2	-17.0      	5.0        	0.582629
976                     	427.6                  	-17.1                  	27 	13.0               	252             	-104.300866	41.882876    	7036 	7026          	-30.3	-17.0      	5.0        	0.582010
978                     	427.1                  	-17.2                  	28 	13.1               	251             	-104.300562	41.882958    	7046 	7036          	-30.0	-17.1      	5.0        	0.581417
980                     	426.5                  	-17.3                  	29 	13.1               	251             	-104.300257	41.883041    	7056 	7046          	-29.8	-17.2      	5.0        	0.580829
982                     	426.0                  	-17.4                  	30 	13.2               	250             	-104.299953	41.883124    	7066 	7056          	-29.5	-17.3      	5.0        	0.580241
984                     	425.4                  	-17.4                  	31 	13.2               	250             	-104.299648	41.883206    	7076 	7066          	-29.3	-17.4      	5.0        	0.579654
986                     	424.8                  	-17.5                  	32 	13.3               	249             	-104.299344	41.883289    	7086 	7075          	-29.1	-17.4      	5.0        	0.579067
988                     	424.3                  	-17.6                  	33 	13.3               	249             	-104.299039	41.883372    	7096 	7085          	-28.9	-17.5      	5.0        	0.578481
990                     	423.7                  	-17.7                  	34 	13.4               	249             	-104.298734	41.883454    	7106 	7095          	-28.6	-17.6      	5.0        	0.577889
992                     	423.1                  	-17.7                  	36 	13.6               	249             	-104.298430	41.883537    	7115 	7105          	-28.2	-17.6      	5.0        	0.577204
994                     	422.5                  	-17.8                  	37 	13.8               	249             	-104.298111	41.883624    	7126 	7115          	-27.8	-17.7      	5.1        	0.576520
996                     	422.0                  	-17.8                  	39 	14.0               	249             	-104.297746	41.883723    	7136 	7126          	-27.4	-17.7      	5.4        	0.575837
998                     	421.4                  	-17.9                  	41 	14.3               	249             	-104.297381	41.883823    	7147 	7137          	-27.0	-17.7      	5.4        	0.575113
1000                    	420.8                  	-17.9                  	43 	14.5               	250             	-104.297016	41.883923    	7158 	7148          	-26.6	-17.8      	5.4        	0.574391
1002                    	420.1                  	-18.0                  	44 	14.7               	250             	-104.296651	41.884023    	7169 	7158          	-26.3	-17.8      	5.4        	0.573669
1004                    	419.5                  	-18.0                  	44 	14.9               	250             	-104.296285	41.884122    	7180 	7169          	-26.4	-17.9      	5.4        	0.572920
1006                    	418.9                  	-18.0                  	43 	15.2               	250             	-104.295920	41.884222    	7190 	7180          	-26.5	-17.9      	5.4        	0.572133
1008                    	418.3                  	-18.0                  	43 	15.4               	250             	-104.295555	41.884322    	7201 	7191          	-26.7	-17.9      	5.4        	0.571347
1010                    	417.7                  	-18.1                  	42 	15.6               	251             	-104.295190	41.884422    	7212 	7202          	-26.9	-17.9      	5.4        	0.570562
1012                    	417.1                  	-18.1                  	41 	15.7               	251             	-104.294825	41.884521    	7223 	7212          	-27.1	-17.9      	5.4        	0.569778
1014                    	416.5                  	-18.1                  	41 	15.8               	250             	-104.294460	41.884621    	7234 	7223          	-27.3	-18.0      	5.4        	0.568995
1016                    	415.9                  	-18.1                  	40 	15.9               	250             	-104.294095	41.884721    	7245 	7234          	-27.5	-18.0      	5.4        	0.568212
1018                    	415.3                  	-18.1                  	39 	16.0               	250             	-104.293730	41.884821    	7255 	7245          	-27.6	-18.0      	5.4        	0.567470
1020                    	414.7                  	-18.2                  	39 	16.1               	250             	-104.293364	41.884920    	7266 	7255          	-27.8	-18.1      	5.4        	0.566745
1022                    	414.1                  	-18.2                  	39 	16.2               	250             	-104.292999	41.885020    	7277 	7266          	-27.9	-18.1      	5.4        	0.566021
1024                    	413.5                  	-18.3                  	38 	16.4               	250             	-104.292634	41.885120    	7288 	7277          	-28.0	-18.2      	5.4        	0.565297
1026                    	412.9                  	-18.3                  	38 	16.5               	250             	-104.292269	41.885220    	7299 	7288          	-28.2	-18.2      	5.4        	0.564575
1028                    	412.4                  	-18.3                  	37 	16.6               	250             	-104.291880	41.885334    	7308 	7297          	-28.3	-18.2      	4.8        	0.563939
1030                    	411.9                  	-18.4                  	37 	16.7               	250             	-104.291490	41.885449    	7318 	7307          	-28.4	-18.3      	4.8        	0.563304
1032                    	411.3                  	-18.4                  	37 	16.7               	250             	-104.291100	41.885563    	7328 	7317          	-28.5	-18.3      	4.8        	0.562705
1034                    	410.8                  	-18.5                  	37 	16.8               	250             	-104.290711	41.885678    	7337 	7326          	-28.5	-18.4      	4.8        	0.562106
1036                    	410.3                  	-18.6                  	37 	16.9               	249             	-104.290321	41.885793    	7347 	7336          	-28.5	-18.5      	4.8        	0.561508
1038                    	409.7                  	-18.6                  	37 	17.0               	249             	-104.289932	41.885907    	7357 	7346          	-28.6	-18.5      	4.8        	0.560910
1040                    	409.2                  	-18.7                  	38 	17.0               	249             	-104.289542	41.886022    	7366 	7355          	-28.6	-18.6      	4.8        	0.560313
1042                    	408.7                  	-18.7                  	38 	17.1               	249             	-104.289153	41.886136    	7376 	7365          	-28.6	-18.6      	4.8        	0.559716
1044                    	408.2                  	-18.8                  	38 	17.2               	249             	-104.288763	41.886251    	7386 	7375          	-28.7	-18.7      	4.8        	0.559131
1046                    	407.6                  	-18.9                  	38 	17.2               	248             	-104.288373	41.886366    	7395 	7384          	-28.8	-18.8      	4.8        	0.558565
1048                    	407.1                  	-18.9                  	37 	17.3               	248             	-104.287984	41.886480    	7405 	7394          	-28.9	-18.8      	4.8        	0.558000
1050                    	406.6                  	-19.0                  	37 	17.4               	248             	-104.287594	41.886595    	7415 	7404          	-29.0	-18.9      	4.8        	0.557435
1052                    	406.0                  	-19.1                  	37 	17.4               	248             	-104.287205	41.886709    	7424 	7413          	-29.0	-19.0      	4.8        	0.556870
1054                    	405.5                  	-19.2                  	37 	17.4               	248             	-104.286815	41.886824    	7434 	7423          	-29.1	-19.1      	4.8        	0.556306
1056                    	405.0                  	-19.2                  	37 	17.5               	248             	-104.286426	41.886939    	7444 	7433          	-29.2	-19.1      	4.8        	0.555743
1058                    	404.4                  	-19.3                  	37 	17.5               	248             	-104.286041	41.887056    	7454 	7443          	-29.3	-19.2      	5.1        	0.555068
1060                    	403.7                  	-19.4                  	37 	17.5               	248             	-104.285675	41.887181    	7466 	7455          	-29.4	-19.3      	6.0        	0.554410
1062                    	403.1                  	-19.5                  	37 	17.6               	248             	-104.285308	41.887306    	7478 	7467          	-29.5	-19.4      	6.0        	0.553752
1064                    	402.5                  	-19.6                  	37 	17.6               	248             	-104.284942	41.887431    	7490 	7479          	-29.6	-19.5      	6.0        	0.553049
1066                    	401.8                  	-19.7                  	37 	17.6               	247             	-104.284575	41.887556    	7502 	7491          	-29.7	-19.6      	6.0        	0.552346
1068                    	401.2                  	-19.8                  	37 	17.6               	247             	-104.284209	41.887681    	7514 	7503          	-29.8	-19.7      	6.0        	0.551645
1070                    	400.5                  	-19.8                  	37 	17.7               	247             	-104.283842	41.887806    	7526 	7515          	-29.9	-19.8      	6.0        	0.550944
1072                    	399.9                  	-20.0                  	37 	17.5               	247             	-104.283475	41.887931    	7538 	7527          	-30.0	-19.9      	6.0        	0.550293
1074                    	399.2                  	-20.1                  	37 	17.3               	247             	-104.283109	41.888056    	7550 	7539          	-30.1	-20.0      	6.0        	0.549653
1076                    	398.6                  	-20.2                  	37 	17.2               	246             	-104.282742	41.888181    	7562 	7551          	-30.2	-20.1      	6.0        	0.549013
1078                    	397.9                  	-20.3                  	37 	17.0               	246             	-104.282376	41.888306    	7575 	7563          	-30.3	-20.2      	6.0        	0.548374
1080                    	397.3                  	-20.4                  	37 	16.9               	246             	-104.282009	41.888431    	7587 	7575          	-30.4	-20.3      	6.0        	0.547736
1082                    	396.6                  	-20.5                  	37 	16.7               	246             	-104.281643	41.888556    	7599 	7587          	-30.5	-20.5      	6.0        	0.547097
1084                    	396.0                  	-20.7                  	37 	16.5               	245             	-104.281276	41.888681    	7611 	7599          	-30.6	-20.6      	6.0        	0.546461
1086                    	395.4                  	-20.8                  	37 	16.4               	245             	-104.280910	41.888807    	7623 	7611          	-30.7	-20.7      	6.0        	0.545839
1088                    	394.7                  	-20.9                  	37 	16.2               	245             	-104.280553	41.888921    	7635 	7623          	-30.8	-20.8      	6.2        	0.545183
1090                    	394.0                  	-21.0                  	37 	16.1               	244             	-104.280202	41.889028    	7648 	7636          	-30.9	-20.9      	6.3        	0.544529
1092                    	393.4                  	-21.1                  	37 	16.1               	245             	-104.279852	41.889136    	7660 	7649          	-31.0	-21.1      	6.3        	0.543876
1094                    	392.7                  	-21.3                  	37 	16.0               	245             	-104.279502	41.889243    	7673 	7661          	-31.1	-21.2      	6.3        	0.543217
1096                    	392.0                  	-21.4                  	37 	16.0               	245             	-104.279151	41.889350    	7685 	7674          	-31.2	-21.3      	6.3        	0.542559
1098                    	391.4                  	-21.5                  	37 	16.0               	246             	-104.278801	41.889458    	7698 	7686          	-31.2	-21.4      	6.3        	0.541895
1100                    	390.7                  	-21.6                  	37 	16.0               	246             	-104.278451	41.889565    	7711 	7699          	-31.3	-21.5      	6.3        	0.541219
1102                    	390.0                  	-21.7                  	38 	16.0               	246             	-104.278101	41.889672    	7723 	7711          	-31.4	-21.7      	6.3        	0.540545
1104                    	389.4                  	-21.9                  	38 	16.0               	247             	-104.277750	41.889780    	7736 	7724          	-31.5	-21.8      	6.3        	0.539871
1106                    	388.7                  	-22.0                  	38 	15.9               	247             	-104.277400	41.889887    	7748 	7736          	-31.6	-21.9      	6.3        	0.539196
1108                    	388.0                  	-22.1                  	38 	15.9               	247             	-104.277050	41.889994    	7761 	7749          	-31.7	-22.0      	6.3        	0.538523
1110                    	387.4                  	-22.2                  	38 	15.9               	247             	-104.276699	41.890101    	7774 	7761          	-31.8	-22.1      	6.3        	0.537851
1112                    	386.7                  	-22.3                  	38 	15.8               	248             	-104.276349	41.890209    	7786 	7774          	-31.9	-22.2      	6.3        	0.537142
1114                    	386.1                  	-22.4                  	38 	15.8               	248             	-104.275999	41.890316    	7799 	7787          	-32.0	-22.3      	6.3        	0.536403
1116                    	385.4                  	-22.5                  	38 	15.7               	248             	-104.275649	41.890423    	7811 	7799          	-32.1	-22.4      	6.3        	0.535666
1118                    	384.8                  	-22.5                  	38 	15.6               	248             	-104.275298	41.890531    	7824 	7812          	-32.1	-22.5      	6.3        	0.535021
1120                    	384.2                  	-22.6                  	38 	15.5               	249             	-104.274944	41.890609    	7835 	7822          	-32.2	-22.6      	5.5        	0.534377
1122                    	383.6                  	-22.7                  	38 	15.4               	249             	-104.274589	41.890678    	7845 	7833          	-32.3	-22.6      	5.2        	0.533734
1124                    	383.1                  	-22.8                  	38 	15.4               	249             	-104.274234	41.890747    	7856 	7843          	-32.4	-22.7      	5.2        	0.533156
1126                    	382.5                  	-22.9                  	38 	15.3               	249             	-104.273879	41.890817    	7866 	7854          	-32.4	-22.8      	5.2        	0.532553
1128                    	382.0                  	-22.9                  	38 	15.2               	249             	-104.273523	41.890886    	7876 	7864          	-32.4	-22.9      	5.2        	0.531932
1130                    	381.5                  	-23.0                  	38 	15.1               	250             	-104.273168	41.890955    	7887 	7874          	-32.4	-22.9      	5.2        	0.531311
1132                    	380.9                  	-23.0                  	38 	15.1               	250             	-104.272813	41.891024    	7897 	7885          	-32.4	-23.0      	5.2        	0.530691
1134                    	380.4                  	-23.1                  	38 	15.1               	251             	-104.272458	41.891094    	7907 	7895          	-32.5	-23.0      	5.2        	0.530071
1136                    	379.8                  	-23.2                  	39 	15.1               	252             	-104.272102	41.891163    	7918 	7905          	-32.5	-23.1      	5.2        	0.529452
1138                    	379.3                  	-23.2                  	38 	15.1               	253             	-104.271747	41.891232    	7928 	7916          	-32.7	-23.2      	5.2        	0.528834
1140                    	378.8                  	-23.3                  	37 	15.2               	254             	-104.271392	41.891301    	7939 	7926          	-33.1	-23.2      	5.2        	0.528195
1142                    	378.2                  	-23.3                  	35 	15.2               	255             	-104.271037	41.891370    	7949 	7937          	-33.4	-23.3      	5.2        	0.527554
1144                    	377.7                  	-23.4                  	34 	15.2               	256             	-104.270681	41.891440    	7959 	7947          	-33.8	-23.3      	5.2        	0.526914
1146                    	377.2                  	-23.4                  	33 	15.2               	256             	-104.270326	41.891509    	7970 	7957          	-34.2	-23.4      	5.2        	0.526275
1148                    	376.6                  	-23.5                  	32 	15.2               	257             	-104.269966	41.891573    	7980 	7968          	-34.7	-23.4      	5.3        	0.525590
1150                    	376.0                  	-23.5                  	30 	15.3               	258             	-104.269577	41.891608    	7992 	7979          	-35.1	-23.5      	5.7        	0.524907
1152                    	375.5                  	-23.6                  	29 	15.4               	259             	-104.269188	41.891644    	8003 	7990          	-35.5	-23.5      	5.7        	0.524224
1154                    	374.9                  	-23.7                  	28 	15.6               	260             	-104.268798	41.891679    	8014 	8002          	-35.9	-23.6      	5.7        	0.523582
1156                    	374.3                  	-23.8                  	27 	15.8               	260             	-104.268409	41.891714    	8026 	8013          	-36.3	-23.7      	5.7        	0.522941
